"ID","tweet","word","tagType"
"1199","RT @dbdevletbahceli  MHP  Türk milletinin kuyusunu kazanlara  intikam kuyruğuna girenlere düşmandır  bunlara karşı devlet ve milletiyle yan… ","@dbdevletbahceli","Person"
"1200","RT @dbdevletbahceli  MHP  Türk milletinin kuyusunu kazanlara  intikam kuyruğuna girenlere düşmandır  bunlara karşı devlet ve milletiyle yan… ","MHP","Organization"
"1201","RT @dbdevletbahceli  Avrupa ülkelerinde görev yapan Türk kökenli 147 parlamenterin AP’nin kararına göstermeleri gereken tepkileri de önemli… ","@dbdevletbahceli","Person"
"1202","RT @dbdevletbahceli  Avrupa ülkelerinde görev yapan Türk kökenli 147 parlamenterin AP’nin kararına göstermeleri gereken tepkileri de önemli… ","Avrupa","Location"
"1203","RT @dbdevletbahceli  Avrupa ülkelerinde görev yapan Türk kökenli 147 parlamenterin AP’nin kararına göstermeleri gereken tepkileri de önemli… ","AP’nin","Organization"
"1204","RT @dbdevletbahceli  Avrupa  veba salgınından sonra ikinci kez büyük ve acınası bir hastalığa tutulmuştur. Bu vahim hastalık terör örgütler… ","@dbdevletbahceli","Person"
"1205","RT @dbdevletbahceli  Avrupa  veba salgınından sonra ikinci kez büyük ve acınası bir hastalığa tutulmuştur. Bu vahim hastalık terör örgütler… ","Avrupa","Location"
"1206","RT @dbdevletbahceli  AP  terörizme yakasını kaptırdı. Türkiye’ye samimiyetsiz ve soğuk bakışını tescil ettirdi. Ve art niyetini tekrar gözl… ","@dbdevletbahceli","Person"
"1207","RT @dbdevletbahceli  AP  terörizme yakasını kaptırdı. Türkiye’ye samimiyetsiz ve soğuk bakışını tescil ettirdi. Ve art niyetini tekrar gözl… ","AP","Organization"
"1208","RT @dbdevletbahceli  AP  terörizme yakasını kaptırdı. Türkiye’ye samimiyetsiz ve soğuk bakışını tescil ettirdi. Ve art niyetini tekrar gözl… ","Türkiye’ye","Location"
"1209","RT @dbdevletbahceli  Avrupa Parlamentosu  Türkiye’nin AB ile devam eden müzakerelerinin geçici olarak dondurulmasını tavsiye eden tasarıyı… ","@dbdevletbahceli","Person"
"1210","RT @dbdevletbahceli  Avrupa Parlamentosu  Türkiye’nin AB ile devam eden müzakerelerinin geçici olarak dondurulmasını tavsiye eden tasarıyı… ","Avrupa","Organization"
"1211","RT @dbdevletbahceli  Avrupa Parlamentosu  Türkiye’nin AB ile devam eden müzakerelerinin geçici olarak dondurulmasını tavsiye eden tasarıyı… ","Parlamentosu","Organization"
"1212","RT @dbdevletbahceli  Avrupa Parlamentosu  Türkiye’nin AB ile devam eden müzakerelerinin geçici olarak dondurulmasını tavsiye eden tasarıyı… ","Türkiye’nin","Location"
"1213","RT @dbdevletbahceli  Avrupa Parlamentosu  Türkiye’nin AB ile devam eden müzakerelerinin geçici olarak dondurulmasını tavsiye eden tasarıyı… ","AB","Location"
"1214","RT @dbdevletbahceli  Sarsıcı olaylar birbirini izliyor ve Türkiye çok cephede sürdürdüğü varlık birlik mücadelesinin altında kalmamak için… ","@dbdevletbahceli","Person"
"1215","RT @dbdevletbahceli  Sarsıcı olaylar birbirini izliyor ve Türkiye çok cephede sürdürdüğü varlık birlik mücadelesinin altında kalmamak için… ","Türkiye","Location"
"1216","RT @dbdevletbahceli  Artık ok yaydan çıkmıştır. Milletimizi ve vatanımızı tehdit eden terör örgütleri her nerede iseler bulunup yok edilmel… ","@dbdevletbahceli","Person"
"1217","RT @dbdevletbahceli  Türkiye’nin milli bekasını güvenceye almak  sınır emniyetini tesis etmek için yaptığı operasyonlar meşrudur  haklıdır… ","@dbdevletbahceli","Person"
"1218","RT @dbdevletbahceli  Türkiye’nin milli bekasını güvenceye almak  sınır emniyetini tesis etmek için yaptığı operasyonlar meşrudur  haklıdır… ","Türkiye’nin","Location"
"1219","RT @dbdevletbahceli  Sabaha karşı  katiller tarafından düzenlenen hava saldırısında  3 Mehmedimiz şehit  1’i ağır olmak üzere 10’nu da yara… ","@dbdevletbahceli","Person"
"1220","RT @dbdevletbahceli  Diğer yandan  Fırat Kalkanı Harekatı’nda üç ay geride kalırken  sınır ötesinden kara haberler de gelmeye devam etmekte… ","@dbdevletbahceli","Person"
"1221","RT @dbdevletbahceli  Ayrıca 33 kişi de yaralanmıştır. Bu terör saldırısını şiddetle  nefretle lanetliyor  şehit olan kardeşlerimize Allah’t… ","@dbdevletbahceli","Person"
"1222","RT @dbdevletbahceli  Adana’da sabah saatlerinde  Valilik makam girişine yakın bir yerde bomba yüklü bir araç patlatılmış  iki vatandaşımız… ","@dbdevletbahceli","Person"
"1223","RT @dbdevletbahceli  Adana’da sabah saatlerinde  Valilik makam girişine yakın bir yerde bomba yüklü bir araç patlatılmış  iki vatandaşımız… ","Adana’da","Location"
"1224","RT @dbdevletbahceli  AP’nin Türkiye’yi suçlayan  yargılayan ahlaksız kararı konuşulurken  gücünü Avrupa ülkelerinden alan terör örgütleri d… ","@dbdevletbahceli","Person"
"1225","RT @dbdevletbahceli  AP’nin Türkiye’yi suçlayan  yargılayan ahlaksız kararı konuşulurken  gücünü Avrupa ülkelerinden alan terör örgütleri d… ","AP’nin","Organization"
"1226","RT @dbdevletbahceli  AP’nin Türkiye’yi suçlayan  yargılayan ahlaksız kararı konuşulurken  gücünü Avrupa ülkelerinden alan terör örgütleri d… ","Türkiye’yi","Location"
"1227","RT @dbdevletbahceli  AP’nin Türkiye’yi suçlayan  yargılayan ahlaksız kararı konuşulurken  gücünü Avrupa ülkelerinden alan terör örgütleri d… ","Avrupa","Location"
"1228","RT @dbdevletbahceli  Ve bu itiraz hemen yapılmalıdır. Kimliğini kaybetmemiş  doğduğu toprakları unutmamış kardeşlerimizin sesini duymak en… ","@dbdevletbahceli","Person"
"1229","RT @dbdevletbahceli  Türkiye’nin haysiyetiyle oynamaya kalkışan  ülkemizi karalamaya yeltenen şarlatanlığa Türk kökenli parlamenterlerin it… ","@dbdevletbahceli","Person"
"1230","RT @dbdevletbahceli  Türkiye’nin haysiyetiyle oynamaya kalkışan  ülkemizi karalamaya yeltenen şarlatanlığa Türk kökenli parlamenterlerin it… ","Türkiye’nin","Location"
"1231","RT @dbdevletbahceli  Türk milleti  AP’nin kararını reddetmektedir. Milliyetçi Hareket Partisi de bu temelsiz ve omurgasız kararı telin etme… ","@dbdevletbahceli","Person"
"1232","RT @dbdevletbahceli  Türk milleti  AP’nin kararını reddetmektedir. Milliyetçi Hareket Partisi de bu temelsiz ve omurgasız kararı telin etme… ","AP’nin","Organization"
"1233","@MedihaSalman Sağolunnn. )) ","@MedihaSalman","Person"
"1234","RT @MedihaSalman  @ahmetsafak_tc  doğru  )) baş öğretmenimizin dediği gibi; insan her şey olabilir  ama Sanatçı  olamaz çoook seviliyorsu… ","@MedihaSalman","Person"
"1235","RT @MedihaSalman  @ahmetsafak_tc  doğru  )) baş öğretmenimizin dediği gibi; insan her şey olabilir  ama Sanatçı  olamaz çoook seviliyorsu… ","@ahmetsafak_tc","Person"
"1236","@MedihaSalman Hımmm sıkı söz  )) Teşekkür ederim.Saygılar.Ama ben bir sanatçıyım.O kadar  ) ","@MedihaSalman","Person"
"1237","İlkokul öğretmenim Güleren Hanım başta olmak üzere bütün öğretmenlerimizin ellerinden öpüyorum.Türkiye'nin Öğretmenler Günü kutlu olsun ","Güleren","Person"
"1238","İlkokul öğretmenim Güleren Hanım başta olmak üzere bütün öğretmenlerimizin ellerinden öpüyorum.Türkiye'nin Öğretmenler Günü kutlu olsun ","öpüyorum.Türkiye'nin","Location"
"1239","İlkokul öğretmenim Güleren Hanım başta olmak üzere bütün öğretmenlerimizin ellerinden öpüyorum.Türkiye'nin Öğretmenler Günü kutlu olsun ","Öğretmenler","Date"
"1240","İlkokul öğretmenim Güleren Hanım başta olmak üzere bütün öğretmenlerimizin ellerinden öpüyorum.Türkiye'nin Öğretmenler Günü kutlu olsun ","Günü","Date"
"1241","@asenaevgi Kayseri'ye Selam  ) ","@asenaevgi","Person"
"1242","@asenaevgi Kayseri'ye Selam  ) ","Kayseri'ye","Location"
"1243","RT @dogantopkaya  @FurkanTopkaya @ahmetsafak_tc  ) https //t.co/uYqnSwXqS3 ","@dogantopkaya","Person"
"1244","RT @dogantopkaya  @FurkanTopkaya @ahmetsafak_tc  ) https //t.co/uYqnSwXqS3 ","@FurkanTopkaya","Person"
"1245","RT @dogantopkaya  @FurkanTopkaya @ahmetsafak_tc  ) https //t.co/uYqnSwXqS3 ","@ahmetsafak_tc","Person"
"1246","Bu bir spor esas olan milli birlik ve beraberliktir.Bir Fenerbahçe'li olarak iyi olan kazansın kardeşlik kazansın derim. ","Fenerbahçe'li","Organization"
"1247","RT @45Duz  @ahmetsafak_tc yolculukta bu kitabi okumak bir başka.yazarı Yalnız kurt olunca  )) https //t.co/kkAp0fo4EA ","@45Duz","Person"
"1248","RT @45Duz  @ahmetsafak_tc yolculukta bu kitabi okumak bir başka.yazarı Yalnız kurt olunca  )) https //t.co/kkAp0fo4EA ","@ahmetsafak_tc","Person"
"1249","RT @baturhan_7  Sazına sözüne kurban olduğum @ahmetsafak_tc Ahmet ?afak Nerdeydin https //t.co/csDVD2wLbx ","@baturhan_7","Person"
"1250","RT @baturhan_7  Sazına sözüne kurban olduğum @ahmetsafak_tc Ahmet ?afak Nerdeydin https //t.co/csDVD2wLbx ","@ahmetsafak_tc","Person"
"1251","RT @baturhan_7  Sazına sözüne kurban olduğum @ahmetsafak_tc Ahmet ?afak Nerdeydin https //t.co/csDVD2wLbx ","Ahmet","Person"
"1252","RT @baturhan_7  Sazına sözüne kurban olduğum @ahmetsafak_tc Ahmet ?afak Nerdeydin https //t.co/csDVD2wLbx ","?afak","Person"
"1253","@ruinccc Selamlar Sevgiler  )) ","@ruinccc","Person"
"1254","RT @feyza1757  Ne vize ne final gözümde Sana çıkıyor bütün yollar  @ahmetsafak_tc uzun yollarda yol arkadaşım Ahmet abimin şarkıları #canım… ","@feyza1757","Person"
"1255","RT @feyza1757  Ne vize ne final gözümde Sana çıkıyor bütün yollar  @ahmetsafak_tc uzun yollarda yol arkadaşım Ahmet abimin şarkıları #canım… ","@ahmetsafak_tc","Person"
"1256","RT @feyza1757  Ne vize ne final gözümde Sana çıkıyor bütün yollar  @ahmetsafak_tc uzun yollarda yol arkadaşım Ahmet abimin şarkıları #canım… ","Ahmet","Person"
"1257","RT @baloglualper  Erzurum çarşı pazar #14Kasım #KaradenizdeÖzlemek https //t.co/SzVpQ59eOq ","@baloglualper","Person"
"1258","RT @baloglualper  Erzurum çarşı pazar #14Kasım #KaradenizdeÖzlemek https //t.co/SzVpQ59eOq ","Erzurum","Location"
"1259","RT @baloglualper  Erzurum çarşı pazar #14Kasım #KaradenizdeÖzlemek https //t.co/SzVpQ59eOq ","#14Kasım","Date"
"1260","RT @erkanakcay45  “TECAVÜZCÜYE CEZA ERTELEMESİ? TEPKİSİ  “KABUL EDİLEMEZ? https //t.co/PScrQGpuOM @manisahaberleri aracılığıyla ","@erkanakcay45","Person"
"1261","RT @erkanakcay45  “TECAVÜZCÜYE CEZA ERTELEMESİ? TEPKİSİ  “KABUL EDİLEMEZ? https //t.co/PScrQGpuOM @manisahaberleri aracılığıyla ","@manisahaberleri","Organization"
"1262","RT @kusenakitap  Fırsatçı; tüm D&R Mağazaları ve https //t.co/Mxmrglcc5W'da. Yayınevi sipariş hattı ( İmzalı) 05338176214 https //t.co/8tpG… ","@kusenakitap","Organization"
"1263","RT @kusenakitap  Fırsatçı; tüm D&R Mağazaları ve https //t.co/Mxmrglcc5W'da. Yayınevi sipariş hattı ( İmzalı) 05338176214 https //t.co/8tpG… ","Fırsatçı;","Product"
"1264","RT @kusenakitap  Fırsatçı; tüm D&R Mağazaları ve https //t.co/Mxmrglcc5W'da. Yayınevi sipariş hattı ( İmzalı) 05338176214 https //t.co/8tpG… ","D&R","Organization"
"1265","Fırsatçı romanı artık bir telefon mesafesinde.. https //t.co/yPyxN4rgSt ","Fırsatçı","Product"
"1266","RT @ahmetsafak_tc  MaşAllah gözlerinden öpüyorum.Budur. https //t.co/KOuCsmDI0E ","@ahmetsafak_tc","Person"
"1267","RT @16kuntakinte  Yüreğine sağlık gerçekten çok güzel https //t.co/dhmC4DmutX ","@16kuntakinte","Person"
"1268","RT @sadiksofuoglu  @ahmetsafak_tc benim yavru kurt Ahmet amcasından başkasını dinlemiyor. #Ahmet?afak https //t.co/gkma6f7l5S ","@sadiksofuoglu","Person"
"1269","RT @sadiksofuoglu  @ahmetsafak_tc benim yavru kurt Ahmet amcasından başkasını dinlemiyor. #Ahmet?afak https //t.co/gkma6f7l5S ","@ahmetsafak_tc","Person"
"1270","RT @sadiksofuoglu  @ahmetsafak_tc benim yavru kurt Ahmet amcasından başkasını dinlemiyor. #Ahmet?afak https //t.co/gkma6f7l5S ","Ahmet","Person"
"1271","RT @sadiksofuoglu  @ahmetsafak_tc benim yavru kurt Ahmet amcasından başkasını dinlemiyor. #Ahmet?afak https //t.co/gkma6f7l5S ","#Ahmet?afak","Person"
"1272","RT @ahmetsafak_tc  Bu kitap okunur.Volkan Sönmez'e şapka çıkarılır. https //t.co/8cqjqASdf1 ","@ahmetsafak_tc","Person"
"1273","RT @ahmetsafak_tc  Bu kitap okunur.Volkan Sönmez'e şapka çıkarılır. https //t.co/8cqjqASdf1 ","okunur.Volkan","Person"
"1274","RT @ahmetsafak_tc  Bu kitap okunur.Volkan Sönmez'e şapka çıkarılır. https //t.co/8cqjqASdf1 ","Sönmez'e","Person"
"1275","RT @kusenakitap  FIRSATÇI; İnsanın içindeki öz dedektifi yakalayabilmesinin yazın olarak sanata dökülmüş hali. Mutlaka okumalısınız. https … ","@kusenakitap","Organization"
"1276","RT @kusenakitap  FIRSATÇI; İnsanın içindeki öz dedektifi yakalayabilmesinin yazın olarak sanata dökülmüş hali. Mutlaka okumalısınız. https … ","FIRSATÇI;","Product"
"1277","Bu kitap okunur.Volkan Sönmez'e şapka çıkarılır. https //t.co/8cqjqASdf1 ","okunur.Volkan","Person"
"1278","Bu kitap okunur.Volkan Sönmez'e şapka çıkarılır. https //t.co/8cqjqASdf1 ","Sönmez'e","Person"
"1279","RT @ersoyruhi  https //t.co/vmbJazRfR3 teşekkürler @ahmetsafak_tc ","@ersoyruhi","Person"
"1280","RT @ersoyruhi  https //t.co/vmbJazRfR3 teşekkürler @ahmetsafak_tc ","@ahmetsafak_tc","Person"
"1281","RT @kusenakitap  FIRSATÇI İlgi ve merakla okuyacaksınız  Tüm D&R Mağazalarında ve https //t.co/MxmrgltMXu' da https //t.co/9W89lJ0O0A ","@kusenakitap","Organization"
"1282","RT @kusenakitap  FIRSATÇI İlgi ve merakla okuyacaksınız  Tüm D&R Mağazalarında ve https //t.co/MxmrgltMXu' da https //t.co/9W89lJ0O0A ","FIRSATÇI","Product"
"1283","RT @kusenakitap  FIRSATÇI İlgi ve merakla okuyacaksınız  Tüm D&R Mağazalarında ve https //t.co/MxmrgltMXu' da https //t.co/9W89lJ0O0A ","D&R","Organization"
"1284","RT @AytnCalis  @ahmetsafak_tc @dbdevletbahceli Sn.Bahçeli'nin içinden geçtiğimiz şu tünel içre tünellerde sergilediği o târihî duruş başlı… ","@AytnCalis","Person"
"1285","RT @AytnCalis  @ahmetsafak_tc @dbdevletbahceli Sn.Bahçeli'nin içinden geçtiğimiz şu tünel içre tünellerde sergilediği o târihî duruş başlı… ","@ahmetsafak_tc","Person"
"1286","RT @AytnCalis  @ahmetsafak_tc @dbdevletbahceli Sn.Bahçeli'nin içinden geçtiğimiz şu tünel içre tünellerde sergilediği o târihî duruş başlı… ","@dbdevletbahceli","Person"
"1287","RT @AytnCalis  @ahmetsafak_tc @dbdevletbahceli Sn.Bahçeli'nin içinden geçtiğimiz şu tünel içre tünellerde sergilediği o târihî duruş başlı… ","Sn.Bahçeli'nin","Person"
"1288","Türkiye ve Dünyanın haftalık gidişatını üstelik öngörücü bir bakışla öğrenmek isteyen Lider @dbdevletbahceli nin grup konuşmasını izlesin ","Türkiye","Location"
"1289","Türkiye ve Dünyanın haftalık gidişatını üstelik öngörücü bir bakışla öğrenmek isteyen Lider @dbdevletbahceli nin grup konuşmasını izlesin ","@dbdevletbahceli","Person"
"1290","RT @ahmetsafak_tc  FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","@ahmetsafak_tc","Person"
"1291","RT @ahmetsafak_tc  FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","FIRSATÇI..Volkan","Product"
"1292","RT @ahmetsafak_tc  FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","okuyun.Küsena","Organization"
"1293","RT @ahmetsafak_tc  FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","Yayınlarından","Organization"
"1294","RT @kusenakitap  Küsena Yayınları İftiharla Sunar https //t.co/rlr9Y3BtgR ","@kusenakitap","Organization"
"1295","RT @kusenakitap  Küsena Yayınları İftiharla Sunar https //t.co/rlr9Y3BtgR ","Küsena","Organization"
"1296","RT @kusenakitap  Küsena Yayınları İftiharla Sunar https //t.co/rlr9Y3BtgR ","Yayınları","Organization"
"1297","FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","FIRSATÇI..Volkan","Product"
"1298","FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","okuyun.Küsena","Organization"
"1299","FIRSATÇI..Volkan Sönmez'in yazdığı harika roman.Mutlaka okuyun.Küsena Yayınlarından çıktı. https //t.co/7ZUa51bb2t ","Yayınlarından","Organization"
"1300","Haydi bu kez İzmir Kemalpaşa'da buluşalım.Birlikte yürekten şarkılar söyleyelim.18 Aralık'da Kemalpaşa'dayız. https //t.co/C1IYWZddbs ","İzmir","Location"
"1301","Haydi bu kez İzmir Kemalpaşa'da buluşalım.Birlikte yürekten şarkılar söyleyelim.18 Aralık'da Kemalpaşa'dayız. https //t.co/C1IYWZddbs ","Kemalpaşa'da","Location"
"1302","Haydi bu kez İzmir Kemalpaşa'da buluşalım.Birlikte yürekten şarkılar söyleyelim.18 Aralık'da Kemalpaşa'dayız. https //t.co/C1IYWZddbs ","Aralık'da","Date"
"1303","Haydi bu kez İzmir Kemalpaşa'da buluşalım.Birlikte yürekten şarkılar söyleyelim.18 Aralık'da Kemalpaşa'dayız. https //t.co/C1IYWZddbs ","Kemalpaşa'dayız.","Location"
"1304","RT @AytnCalis  Ömürlük Aşk  ?erefli Kavga  Benim Yolum  Benim Yolum   * Bir @ahmetsafak_tc Molası  https //t.co/eaqooYvmA4 * ?eref N… ","@AytnCalis","Person"
"1305","RT @AytnCalis  Ömürlük Aşk  ?erefli Kavga  Benim Yolum  Benim Yolum   * Bir @ahmetsafak_tc Molası  https //t.co/eaqooYvmA4 * ?eref N… ","@ahmetsafak_tc","Person"
"1306","RT @volkan_sonmez  Yeni roman FIRSATÇI  tüm d&r mağazalarında Fırsatçı https //t.co/oFY9slGDer https //t.co/iNXjDXl4PR ","@volkan_sonmez","Person"
"1307","RT @volkan_sonmez  Yeni roman FIRSATÇI  tüm d&r mağazalarında Fırsatçı https //t.co/oFY9slGDer https //t.co/iNXjDXl4PR ","FIRSATÇI","Product"
"1308","RT @volkan_sonmez  Yeni roman FIRSATÇI  tüm d&r mağazalarında Fırsatçı https //t.co/oFY9slGDer https //t.co/iNXjDXl4PR ","d&r","Organization"
"1309","RT @volkan_sonmez  Yeni roman FIRSATÇI  tüm d&r mağazalarında Fırsatçı https //t.co/oFY9slGDer https //t.co/iNXjDXl4PR ","Fırsatçı","Product"
"1310","RT @dbdevletbahceli  Geleceğimizin politik kararı vatan coğrafyasının ana damarında yazılıdır; bunu anlamalı  buna göre hazırlık yapıp hare… ","@dbdevletbahceli","Person"
"1311","RT @dbdevletbahceli  Sorunun bir parçası değil  çözümün yol başçısı; kaosun mimarı değil  huzur ve düzenin yol açıcısı olmaktan başka bir t… ","@dbdevletbahceli","Person"
"1312","RT @dbdevletbahceli  Milliyetçi Hareket Partisi mazlumların sesine kulak veriyor  çaresizlerin  umutla istikrar ve refah gözleyenlere el uz… ","@dbdevletbahceli","Person"
"1313","RT @dbdevletbahceli  Milliyetçi Hareket Partisi mazlumların sesine kulak veriyor  çaresizlerin  umutla istikrar ve refah gözleyenlere el uz… ","Milliyetçi","Organization"
"1314","RT @dbdevletbahceli  Milliyetçi Hareket Partisi mazlumların sesine kulak veriyor  çaresizlerin  umutla istikrar ve refah gözleyenlere el uz… ","Hareket","Organization"
"1315","RT @dbdevletbahceli  Milliyetçi Hareket Partisi mazlumların sesine kulak veriyor  çaresizlerin  umutla istikrar ve refah gözleyenlere el uz… ","Partisi","Organization"
"1316","RT @dbdevletbahceli  Henüz somut bir siyasi mutabakat sağlanmamış olsa da  önümüzdeki sürecin Türkiye’deki fiili dayatmayı çözeceği ümidind… ","@dbdevletbahceli","Person"
"1317","RT @dbdevletbahceli  Henüz somut bir siyasi mutabakat sağlanmamış olsa da  önümüzdeki sürecin Türkiye’deki fiili dayatmayı çözeceği ümidind… ","Türkiye’deki","Location"
"1318","RT @dbdevletbahceli  Sayın Yıldırım'la oldukça verimli geçen görüşmemizin  inanıyorum ki ülke ve millet hayrına güzel gelişmelere vesile ol… ","@dbdevletbahceli","Person"
"1319","RT @dbdevletbahceli  Sayın Yıldırım'la oldukça verimli geçen görüşmemizin  inanıyorum ki ülke ve millet hayrına güzel gelişmelere vesile ol… ","Yıldırım'la","Person"
"1320","RT @dbdevletbahceli  Elbette ikincisidir. Bu nedenle  bugün Sayın Başbakan’ın şahsımla paylaştığı anayasayla ilgili düşüncelerini müspet ve… ","@dbdevletbahceli","Person"
"1321","RT @dbdevletbahceli  Peki vatan ve millet sevdalıları buna tepkisiz ilgisiz duyarsız ve yabancı mı durmalı  yoksa meşruiyet ve millete bağl… ","@dbdevletbahceli","Person"
"1322","RT @dbdevletbahceli  ?u anda fiili açmaz ve kriz hali Türkiye’nin önünü tıkamış  ufkunu kapatmış  devlet ve toplum hayatının ömrünü karartm… ","@dbdevletbahceli","Person"
"1323","RT @dbdevletbahceli  ?u anda fiili açmaz ve kriz hali Türkiye’nin önünü tıkamış  ufkunu kapatmış  devlet ve toplum hayatının ömrünü karartm… ","Türkiye’nin","Location"
